moyr,site_num,latitude,longitude,tmpf
2015-11,PPO,41.5725,-86.7345,45.5765671641791
2015-11,PWK,42.1208,-87.9047,44.15118681318681
2015-11,RAC,42.7611,-87.8136,44.89614864864865
2015-11,RZL,40.9479,-87.1826,45.32896122546673
2015-11,UES,43.041,-88.2371,40.32518337408313
2015-11,UGN,42.4222,-87.8679,44.09826771653543
2015-11,VPZ,41.454,-87.0071,44.65092378752887
2015-12,ARR,41.77,-88.48,39.59563909774436
2015-12,BUU,42.6907,-88.3046,35.04266129032258
2015-12,C09,41.4253,-88.4186,39.38131747483989
2015-12,DPA,41.9078,-88.2486,38.48030586236194
2015-12,ENW,42.595,-87.9381,38.33648214285714
2015-12,IGQ,41.5349,-87.5295,39.63
2015-12,IKK,41.0714,-87.8463,39.8235800807537
2015-12,JOT,41.5177,-88.1756,40.840483870967745
2015-12,LOT,41.6081,-88.0962,38.993951612903224
2015-12,MDW,41.786,-87.7524,41.357444219066934
2015-12,MGC,41.7033,-86.8212,40.04821024014499
2015-12,MKE,42.9472,-87.8967,37.814652301665035
2015-12,MWC,43.1104,-88.0344,36.060524450744154
2015-12,ORD,41.9875,-87.9319,39.290650994575046
2015-12,OXI,41.3302,-86.6648,41.408
2015-12,PPO,41.5725,-86.7345,40.12491349480969
2015-12,PWK,42.1208,-87.9047,39.281252336448595
2015-12,RAC,42.7611,-87.8136,38.22647887323944
2015-12,RZL,40.9479,-87.1826,40.39432432432432
2015-12,UES,43.041,-88.2371,34.39577464788732
2015-12,UGN,42.4222,-87.8679,38.19867132867133
2015-12,VPZ,41.454,-87.0071,40.54151245551601
2016-01,ARR,41.77,-88.48,25.54541622760801
2016-01,BUU,42.6907,-88.3046,20.24491935483871
2016-01,C09,41.4253,-88.4186,25.52024193548387
2016-01,DPA,41.9078,-88.2486,24.758315789473684
2016-01,ENW,42.595,-87.9381,24.07355789473684
2016-01,IGQ,41.5349,-87.5295,25.942528014343345
2016-01,IKK,41.0714,-87.8463,26.44102425876011
2016-01,JOT,41.5177,-88.1756,27.001451612903224
2016-01,LOT,41.6081,-88.0962,25.106693548387096
2016-01,MDW,41.786,-87.7524,27.92295871559633
2016-01,MGC,41.7033,-86.8212,27.06048387096774
2016-01,MKE,42.9472,-87.8967,24.16701986754967
2016-01,MWC,43.1104,-88.0344,21.765310492505353
2016-01,ORD,41.9875,-87.9319,25.78459227467811
2016-01,PPO,41.5725,-86.7345,25.748740884783665
2016-01,PWK,42.1208,-87.9047,25.85445037353255
2016-01,RAC,42.7611,-87.8136,24.831971252566735
2016-01,RZL,40.9479,-87.1826,27.664197530864197
2016-01,UES,43.041,-88.2371,19.967692307692307
2016-01,UGN,42.4222,-87.8679,24.46955223880597
2016-01,VPZ,41.454,-87.0071,27.00349848331648
2016-02,ARR,41.77,-88.48,29.716288659793815
2016-02,BUU,42.6907,-88.3046,26.57155172413793
2016-02,C09,41.4253,-88.4186,30.920689655172414
2016-02,DPA,41.9078,-88.2486,29.01160220994475
2016-02,ENW,42.595,-87.9381,28.747474747474747
2016-02,IGQ,41.5349,-87.5295,30.948302972195588
2016-02,IKK,41.0714,-87.8463,31.577398843930634
2016-02,JOT,41.5177,-88.1756,32.504741379310346
2016-02,LOT,41.6081,-88.0962,30.72689655172414
2016-02,MDW,41.786,-87.7524,31.98638655462185
2016-02,MGC,41.7033,-86.8212,30.916600397614314
2016-02,MKE,42.9472,-87.8967,29.025392491467578
2016-02,MWC,43.1104,-88.0344,27.454931714719272
2016-02,ORD,41.9875,-87.9319,29.815274725274726
2016-02,OXI,41.3302,-86.6648,29.697838899803536
2016-02,PPO,41.5725,-86.7345,31.304610778443113
2016-02,PWK,42.1208,-87.9047,29.53110344827586
2016-02,RAC,42.7611,-87.8136,29.200429864253394
2016-02,RZL,40.9479,-87.1826,32
2016-02,UES,43.041,-88.2371,25.475737704918032
2016-02,UGN,42.4222,-87.8679,28.614408839779006
2016-02,VPZ,41.454,-87.0071,30.352764505119453
2016-03,ARR,41.77,-88.48,44.14639260020555
2016-03,BUU,42.6907,-88.3046,39.25326116373478
2016-03,C09,41.4253,-88.4186,44.50048780487805
2016-03,DPA,41.9078,-88.2486,43.043604887983705
2016-03,ENW,42.595,-87.9381,40.04355226641998
2016-03,IGQ,41.5349,-87.5295,43.77566515837104
2016-03,IKK,41.0714,-87.8463,45.45034482758621
2016-03,JOT,41.5177,-88.1756,45.932323595505615
2016-03,LOT,41.6081,-88.0962,43.85973779385172
2016-03,MDW,41.786,-87.7524,44.557564245810056
2016-03,MGC,41.7033,-86.8212,42.617895683453234
2016-03,MKE,42.9472,-87.8967,39.479597585513076
2016-03,MWC,43.1104,-88.0344,37.56234788833214
2016-03,ORD,41.9875,-87.9319,42.330329896907216
2016-03,OXI,41.3302,-86.6648,43.46107623318385
2016-03,PPO,41.5725,-86.7345,44.144331797235026
2016-03,PWK,42.1208,-87.9047,41.79659183673469
2016-03,RAC,42.7611,-87.8136,39.392719141323795
2016-03,RZL,40.9479,-87.1826,45.46540027137042
2016-03,UES,43.041,-88.2371,36.724303405572755
2016-03,UGN,42.4222,-87.8679,39.52965317919075
2016-03,VPZ,41.454,-87.0071,43.57380073800738
2016-04,ARR,41.77,-88.48,48.74255458515284
2016-04,BUU,42.6907,-88.3046,43.79996294580825
2016-04,C09,41.4253,-88.4186,50.11483333333333
2016-04,DPA,41.9078,-88.2486,47.3814696485623
2016-04,ENW,42.595,-87.9381,43.857354838709675
2016-04,IGQ,41.5349,-87.5295,47.80223251505326
2016-04,IKK,41.0714,-87.8463,49.61533428165007
2016-04,JOT,41.5177,-88.1756,50.917833333333334
2016-04,LOT,41.6081,-88.0962,48.92275254865616
2016-04,MDW,41.786,-87.7524,48.659724137931036
2016-04,MGC,41.7033,-86.8212,47.51623376623377
2016-04,MKE,42.9472,-87.8967,42.362771618625274
2016-04,MWC,43.1104,-88.0344,40.79869281045752
2016-04,ORD,41.9875,-87.9319,46.34461538461539
2016-04,OXI,41.3302,-86.6648,48.10878661087866
2016-04,PPO,41.5725,-86.7345,49.496346153846154
2016-04,PWK,42.1208,-87.9047,45.999568034557235
2016-04,RAC,42.7611,-87.8136,42.72663865546218
2016-04,RZL,40.9479,-87.1826,49.720315398886825
2016-04,UES,43.041,-88.2371,40.175178997613365
2016-04,UGN,42.4222,-87.8679,43.19894957983193
2016-04,VPZ,41.454,-87.0071,47.06096579476861
2016-05,ARR,41.77,-88.48,60.70528428093645
2016-05,BUU,42.6907,-88.3046,56.73030493273543
2016-05,C09,41.4253,-88.4186,61.72576043068641
2016-05,DPA,41.9078,-88.2486,59.58132752992383
2016-05,ENW,42.595,-87.9381,57.41436554132712
2016-05,IGQ,41.5349,-87.5295,58.95939910313901
2016-05,IKK,41.0714,-87.8463,58.41366956521739
2016-05,JOT,41.5177,-88.1756,61.73711340206186
2016-05,LOT,41.6081,-88.0962,60.42854325414612
2016-05,MDW,41.786,-87.7524,61.55948658109685
2016-05,MGC,41.7033,-86.8212,57.29044414535666
2016-05,MKE,42.9472,-87.8967,56.52854166666667
2016-05,MWC,43.1104,-88.0344,53.943175074183976
2016-05,ORD,41.9875,-87.9319,59.452883977900555
2016-05,OXI,41.3302,-86.6648,58.750246969016615
2016-05,PPO,41.5725,-86.7345,61.10176470588235
2016-05,PWK,42.1208,-87.9047,58.68474344355758
2016-05,RAC,42.7611,-87.8136,55.86727272727273
2016-05,RZL,40.9479,-87.1826,60.67653429602888
2016-05,UES,43.041,-88.2371,53.11825153374233
2016-05,UGN,42.4222,-87.8679,55.17711764705882
2016-05,VPZ,41.454,-87.0071,59.00647331786543
2016-06,ARR,41.77,-88.48,71.6581067961165
2016-06,BUU,42.6907,-88.3046,68.81284032030146
2016-06,C09,41.4253,-88.4186,72.6399906803355
2016-06,DPA,41.9078,-88.2486,70.90445768772348
2016-06,ENW,42.595,-87.9381,68.90238267148014
2016-06,IGQ,41.5349,-87.5295,71.53720930232558
2016-06,IKK,41.0714,-87.8463,73.22922646784716
2016-06,JOT,41.5177,-88.1756,73.54512081784387
2016-06,LOT,41.6081,-88.0962,72.03439330543934
2016-06,MDW,41.786,-87.7524,73.92261096605745
2016-06,MGC,41.7033,-86.8212,68.23938404106393
2016-06,MKE,42.9472,-87.8967,68.90160305343511
2016-06,MWC,43.1104,-88.0344,65.24161392405064
2016-06,ORD,41.9875,-87.9319,71.71062972292191
2016-06,OXI,41.3302,-86.6648,69.90051186598419
2016-06,PPO,41.5725,-86.7345,72.58425531914894
2016-06,PWK,42.1208,-87.9047,70.83846153846154
2016-06,RAC,42.7611,-87.8136,68.23909196740397
2016-06,RZL,40.9479,-87.1826,72.04370922646785
2016-06,UES,43.041,-88.2371,63.977056962025316
2016-06,UGN,42.4222,-87.8679,66.80567986230636
2016-06,VPZ,41.454,-87.0071,71.3789756722151
2016-07,ARR,41.77,-88.48,73.95577981651377
2016-07,BUU,42.6907,-88.3046,71.97331838565023
2016-07,C09,41.4253,-88.4186,73.59623149394348
2016-07,DPA,41.9078,-88.2486,73.88277019937041
2016-07,ENW,42.595,-87.9381,72.53240875912408
2016-07,IGQ,41.5349,-87.5295,74.25229596412557
2016-07,IKK,41.0714,-87.8463,72.63442641946698
2016-07,JOT,41.5177,-88.1756,75.63048387096774
2016-07,LOT,41.6081,-88.0962,73.75758064516128
2016-07,MDW,41.786,-87.7524,76.82901072705602
2016-07,MGC,41.7033,-86.8212,71.96145880234128
2016-07,MKE,42.9472,-87.8967,74.0183835946924
2016-07,MWC,43.1104,-88.0344,70.31254695717506
2016-07,ORD,41.9875,-87.9319,74.79381984036488
2016-07,OXI,41.3302,-86.6648,71.56369341102645
2016-07,PPO,41.5725,-86.7345,75.96081823495032
2016-07,PWK,42.1208,-87.9047,74.7592967032967
2016-07,RAC,42.7611,-87.8136,73.35090909090908
2016-07,RZL,40.9479,-87.1826,72.0045945945946
2016-07,UES,43.041,-88.2371,68.18260869565218
2016-07,UGN,42.4222,-87.8679,71.90436849925706
2016-07,VPZ,41.454,-87.0071,73.43995689655172
2016-08,ARR,41.77,-88.48,73.92991208791209
2016-08,BUU,42.6907,-88.3046,71.09241131567131
2016-08,C09,41.4253,-88.4186,73.67185816876122
2016-08,DPA,41.9078,-88.2486,74.33472987872106
2016-08,ENW,42.595,-87.9381,72.79993801652893
2016-08,IGQ,41.5349,-87.5295,74.20967654986524
2016-08,IKK,41.0714,-87.8463,74.40134589502019
2016-08,JOT,41.5177,-88.1756,75.75563800904978
2016-08,LOT,41.6081,-88.0962,73.90744165170557
2016-08,MDW,41.786,-87.7524,77.39634002361275
2016-08,MGC,41.7033,-86.8212,72.3099730458221
2016-08,MKE,42.9472,-87.8967,74.96758700696056
2016-08,MWC,43.1104,-88.0344,70.43775280898876
2016-08,ORD,41.9875,-87.9319,75.43142857142857
2016-08,OXI,41.3302,-86.6648,72.17118491921005
2016-08,PPO,41.5725,-86.7345,77.27024759284731
2016-08,PWK,42.1208,-87.9047,75.18380410022779
2016-08,RAC,42.7611,-87.8136,73.84119565217391
2016-08,RZL,40.9479,-87.1826,73.19725274725275
2016-08,UES,43.041,-88.2371,68.29515011547345
2016-08,UGN,42.4222,-87.8679,72.151334332833585
2016-08,VPZ,41.454,-87.0071,73.80410471204189
2016-09,ARR,41.77,-88.48,68.59738181818182
2016-09,BUU,42.6907,-88.3046,63.99182745825603
2016-09,C09,41.4253,-88.4186,68.77028677150787
2016-09,DPA,41.9078,-88.2486,68.11628504672898
2016-09,ENW,42.595,-87.9381,66.68587557603686
2016-09,IGQ,41.5349,-87.5295,68.84589161648911
2016-09,IKK,41.0714,-87.8463,69.01511337343823
2016-09,JOT,41.5177,-88.1756,70.18160333642261
2016-09,LOT,41.6081,-88.0962,68.5369986104678
2016-09,MDW,41.786,-87.7524,71.57691158156912
2016-09,MGC,41.7033,-86.8212,67.25229485396383
2016-09,MKE,42.9472,-87.8967,68.46035587188612
2016-09,MWC,43.1104,-88.0344,63.759750390015604
2016-09,ORD,41.9875,-87.9319,69.20813186813187
2016-09,OXI,41.3302,-86.6648,66.81745659314876
2016-09,PPO,41.5725,-86.7345,71.04209068010076
2016-09,PWK,42.1208,-87.9047,68.79459657701712
2016-09,RAC,42.7611,-87.8136,67.43922285714285
2016-09,RZL,40.9479,-87.1826,68.21097674418604
2016-09,UES,43.041,-88.2371,62.04647887323944
2016-09,UGN,42.4222,-87.8679,67.00241653418124
2016-09,VPZ,41.454,-87.0071,68.24100598802396
2016-10,ARR,41.77,-88.48,57.19803278688524
2016-10,BUU,42.6907,-88.3046,52.3083064516129
2016-10,C09,41.4253,-88.4186,57.660528910802334
2016-10,DPA,41.9078,-88.2486,56.771812227074236
2016-10,ENW,42.595,-87.9381,55.75940724478595
2016-10,IGQ,41.5349,-87.5295,57.14933213805468
2016-10,IKK,41.0714,-87.8463,58.166532258064514
2016-10,JOT,41.5177,-88.1756,58.501290322580644
2016-10,LOT,41.6081,-88.0962,56.954325414612285
2016-10,MDW,41.786,-87.7524,59.39038961038961
2016-10,MGC,41.7033,-86.8212,56.19461641991925
2016-10,MKE,42.9472,-87.8967,56.96566410537871
2016-10,MWC,43.1104,-88.0344,52.16324081020255
2016-10,ORD,41.9875,-87.9319,57.413774834437085
2016-10,OXI,41.3302,-86.6648,55.967996414164055
2016-10,PPO,41.5725,-86.7345,59.83332096474954
2016-10,PWK,42.1208,-87.9047,57.05652762119504
2016-10,RAC,42.7611,-87.8136,56.25344827586207
2016-10,RZL,40.9479,-87.1826,57.907200720072005
2016-10,UES,43.041,-88.2371,50.4935262757045
2016-10,UGN,42.4222,-87.8679,56.63908256880734
2016-10,VPZ,41.454,-87.0071,57.7974
2016-11,ARR,41.77,-88.48,45.012027334851936
2016-11,BUU,42.6907,-88.3046,42.86063050533148
2016-11,C09,41.4253,-88.4186,46.11354359925789
2016-11,DPA,41.9078,-88.2486,45.435073446327685
2016-11,ENW,42.595,-87.9381,45.64455284552846
2016-11,IGQ,41.5349,-87.5295,46.053487940630795
2016-11,IKK,41.0714,-87.8463,46.115241187384044
2016-11,JOT,41.5177,-88.1756,47.00709318497914
2016-11,LOT,41.6081,-88.0962,45.84236549165121
2016-11,MDW,41.786,-87.7524,48.73221945137157
2016-11,MGC,41.7033,-86.8212,46.079406307977735
2016-11,MKE,42.9472,-87.8967,46.91541567695962
2016-11,MWC,43.1104,-88.0344,42.999384615384614
2016-11,ORD,41.9875,-87.9319,47.05866028708134
2016-11,OXI,41.3302,-86.6648,48.256440677966104
2016-11,PPO,41.5725,-86.7345,48.115385587863464
2016-11,PWK,42.1208,-87.9047,46.617943262411345
2016-11,RAC,42.7611,-87.8136,45.957136363636366
2016-11,RZL,40.9479,-87.1826,46.50781025395304
2016-11,UES,43.041,-88.2371,41.45355450236967
2016-11,UGN,42.4222,-87.8679,45.8155298013245
2016-11,VPZ,41.454,-87.0071,46.92166854565953
2016-12,ARR,41.77,-88.48,25.567971163748712
2016-12,BUU,42.6907,-88.3046,29.232130384167636
2016-12,C09,41.4253,-88.4186,25.540333483551148
2016-12,DPA,41.9078,-88.2486,25.77802197802198
2016-12,ENW,42.595,-87.9381,25.74006116207951
2016-12,IGQ,41.5349,-87.5295,25.821144967682365
2016-12,IKK,41.0714,-87.8463,26.737151841868823
2016-12,JOT,41.5177,-88.1756,27.135191011235953
2016-12,LOT,41.6081,-88.0962,25.141475483580745
2016-12,MDW,41.786,-87.7524,28.032745314222712
2016-12,MGC,41.7033,-86.8212,28.44608695652174
2016-12,MKE,42.9472,-87.8967,27.001651982378856
2016-12,MWC,43.1104,-88.0344,24.303632320237213
2016-12,ORD,41.9875,-87.9319,26.509174311926607
2016-12,OXI,41.3302,-86.6648,26.3010801080108
2016-12,PPO,41.5725,-86.7345,25.689767671774593
2016-12,PWK,42.1208,-87.9047,26.555864197530862
2016-12,RAC,42.7611,-87.8136,26.86241134751773
2016-12,RZL,40.9479,-87.1826,27.7412032816773
2016-12,UES,43.041,-88.2371,22.168275862068967
2016-12,UGN,42.4222,-87.8679,26.146565774155995
2016-12,VPZ,41.454,-87.0071,27.225191570881226
2017-01,ARR,41.77,-88.48,30.733237271853987
2017-01,BUU,42.6907,-88.3046,33.77136627906977
2017-01,C09,41.4253,-88.4186,29.175857400722023
2017-01,DPA,41.9078,-88.2486,30.396520146520146
2017-01,ENW,42.595,-87.9381,29.326382592928375
2017-01,IGQ,41.5349,-87.5295,29.700946798917943
2017-01,IKK,41.0714,-87.8463,30.553513513513515
2017-01,JOT,41.5177,-88.1756,30.76466876971609
2017-01,LOT,41.6081,-88.0962,28.679771167048056
2017-01,MDW,41.786,-87.7524,31.60902255639098
2017-01,MGC,41.7033,-86.8212,30.54746835443038
2017-01,MKE,42.9472,-87.8967,29.84741873804971
2017-01,MWC,43.1104,-88.0344,24.97872340425532
2017-01,ORD,41.9875,-87.9319,30.621930646672915
2017-01,OXI,41.3302,-86.6648,30.343513513513514
2017-01,PPO,41.5725,-86.7345,29.48533393501805
2017-01,PWK,42.1208,-87.9047,30.446580406654345
2017-01,RAC,42.7611,-87.8136,29.646167557932262
2017-01,RZL,40.9479,-87.1826,31.249389416553594
2017-01,UES,43.041,-88.2371,23.241832061068703
2017-01,UGN,42.4222,-87.8679,29.639272727272726
2017-01,VPZ,41.454,-87.0071,32.69013215859031
2017-02,ARR,41.77,-88.48,38.75092936802974
2017-02,BUU,42.6907,-88.3046,34.284145129224655
2017-02,C09,41.4253,-88.4186,37.77470178926441
2017-02,DPA,41.9078,-88.2486,38.19766871165644
2017-02,ENW,42.595,-87.9381,35.85495169082126
2017-02,IGQ,41.5349,-87.5295,37.792441571357536
2017-02,IKK,41.0714,-87.8463,38.541691542288554
2017-02,JOT,41.5177,-88.1756,39.38875621890547
2017-02,LOT,41.6081,-88.0962,37.62010950721752
2017-02,MDW,41.786,-87.7524,40.265151515151516
2017-02,MGC,41.7033,-86.8212,38.1812
2017-02,MKE,42.9472,-87.8967,36.11795511221945
2017-02,MWC,43.1104,-88.0344,32.24807692307692
2017-02,ORD,41.9875,-87.9319,39.262713936430316
2017-02,OXI,41.3302,-86.6648,38.0903740648379
2017-02,PPO,41.5725,-86.7345,37.30059642147117
2017-02,PWK,42.1208,-87.9047,37.92303921568627
2017-02,RAC,42.7611,-87.8136,35.45391095066185
2017-02,RZL,40.9479,-87.1826,39.27092269326683
2017-02,UES,43.041,-88.2371,31.07487684729064
2017-02,UGN,42.4222,-87.8679,36.120069605568446
2017-02,VPZ,41.454,-87.0071,40.36229508196721
2017-03,ARR,41.77,-88.48,40.03868394815553
2017-03,BUU,42.6907,-88.3046,36.632482078853045
2017-03,C09,41.4253,-88.4186,39.718153294486775
2017-03,DPA,41.9078,-88.2486,39.0157063197026
2017-03,ENW,42.595,-87.9381,35.33470533208606
2017-03,IGQ,41.5349,-87.5295,38.34730941704036
2017-03,IKK,41.0714,-87.8463,40.57982062780269
2017-03,JOT,41.5177,-88.1756,40.88358744394619
2017-03,LOT,41.6081,-88.0962,38.74679228353522
2017-03,MDW,41.786,-87.7524,39.726020408163265
2017-03,MGC,41.7033,-86.8212,37.72631578947368
2017-03,MKE,42.9472,-87.8967,35.94241516966068
2017-03,MWC,43.1104,-88.0344,32.61518987341772
2017-03,ORD,41.9875,-87.9319,39.39403122130395
2017-03,OXI,41.3302,-86.6648,37.903217036701406
2017-03,PPO,41.5725,-86.7345,37.343154089471305
2017-03,PWK,42.1208,-87.9047,37.286405959031654
2017-03,RAC,42.7611,-87.8136,35.08996316758748
2017-03,RZL,40.9479,-87.1826,40.261683926159385
2017-03,UES,43.041,-88.2371,31.458646616541355
2017-03,UGN,42.4222,-87.8679,35.58889875666075
2017-03,VPZ,41.454,-87.0071,39.6324027072758
2017-04,ARR,41.77,-88.48,53.53058690744921
2017-04,BUU,42.6907,-88.3046,53.39041666666667
2017-04,C09,41.4253,-88.4186,54.40811312007418
2017-04,DPA,41.9078,-88.2486,52.55428253615128
2017-04,ENW,42.595,-87.9381,49.84015572858732
2017-04,IGQ,41.5349,-87.5295,53.118611111111115
2017-04,IKK,41.0714,-87.8463,55.22673497904052
2017-04,JOT,41.5177,-88.1756,55.47384044526902
2017-04,LOT,41.6081,-88.0962,53.4225
2017-04,MDW,41.786,-87.7524,53.90714285714286
2017-04,MGC,41.7033,-86.8212,51.928089887640446
2017-04,MKE,42.9472,-87.8967,49.69772985244041
2017-04,MWC,43.1104,-88.0344,46.61229449606862
2017-04,ORD,41.9875,-87.9319,52.90011261261261
2017-04,OXI,41.3302,-86.6648,52.39535783365571
2017-04,PPO,41.5725,-86.7345,52.5442280945758
2017-04,PWK,42.1208,-87.9047,51.242615558060876
2017-04,RAC,42.7611,-87.8136,48.78295081967213
2017-04,RZL,40.9479,-87.1826,55.2175618869687
2017-04,UES,43.041,-88.2371,45.740381558028616
2017-04,UGN,42.4222,-87.8679,49.245714285714286
2017-04,VPZ,41.454,-87.0071,54.71949339207048
2017-05,ARR,41.77,-88.48,58.16195069667739
2017-05,BUU,42.6907,-88.3046,61.4785038305543
2017-05,C09,41.4253,-88.4186,59.13751680860601
2017-05,DPA,41.9078,-88.2486,55.974123711340205
2017-05,ENW,42.595,-87.9381,54.306783369803064
2017-05,IGQ,41.5349,-87.5295,56.80677433826828
2017-05,IKK,41.0714,-87.8463,59.627938517179025
2017-05,JOT,41.5177,-88.1756,59.58639558232932
2017-05,LOT,41.6081,-88.0962,57.97467503361721
2017-05,MDW,41.786,-87.7524,58.18888888888889
2017-05,MGC,41.7033,-86.8212,55.5217550274223
2017-05,MKE,42.9472,-87.8967,54.87007786429366
2017-05,MWC,43.1104,-88.0344,51.39804605722261
2017-05,ORD,41.9875,-87.9319,57.18795180722891
2017-05,OXI,41.3302,-86.6648,57.179656419529834
2017-05,PPO,41.5725,-86.7345,56.99762118491921
2017-05,PWK,42.1208,-87.9047,55.398011049723756
2017-05,RAC,42.7611,-87.8136,53.44464864864865
2017-05,RZL,40.9479,-87.1826,59.063386004514676
2017-05,UES,43.041,-88.2371,50.32456575682382
2017-05,UGN,42.4222,-87.8679,53.67807486631016
2017-05,VPZ,41.454,-87.0071,58.22408687068115
2017-06,ARR,41.77,-88.48,72.00913348946136
2017-06,BUU,42.6907,-88.3046,71.25609302325581
2017-06,C09,41.4253,-88.4186,72.76432558139535
2017-06,DPA,41.9078,-88.2486,70.14568210262829
2017-06,ENW,42.595,-87.9381,68.7968085106383
2017-06,IGQ,41.5349,-87.5295,70.97597583643123
2017-06,IKK,41.0714,-87.8463,72.75448154657293
2017-06,JOT,41.5177,-88.1756,72.99860529986053
2017-06,LOT,41.6081,-88.0962,71.6122380952381
2017-06,MDW,41.786,-87.7524,73.52746835443038
2017-06,MGC,41.7033,-86.8212,68.39375
2017-06,MKE,42.9472,-87.8967,70.097365119197
2017-06,MWC,43.1104,-88.0344,65.33362068965518
2017-06,ORD,41.9875,-87.9319,72.55883084577114
2017-06,OXI,41.3302,-86.6648,69.68668280871671
2017-06,PPO,41.5725,-86.7345,70.42539534883721
2017-06,PWK,42.1208,-87.9047,70.8227602905569
2017-06,RAC,42.7611,-87.8136,68.42447306791568
2017-06,RZL,40.9479,-87.1826,72.63782794386822
2017-06,UES,43.041,-88.2371,63.715449915110355
2017-06,UGN,42.4222,-87.8679,68.6145933014354
2017-06,VPZ,41.454,-87.0071,72.58939197930142
2017-07,ARR,41.77,-88.48,72.56455834242094
2017-07,BUU,42.6907,-88.3046,71.12059672762271
2017-07,C09,41.4253,-88.4186,73.36309417040358
2017-07,DPA,41.9078,-88.2486,72.45048439181916
2017-07,ENW,42.595,-87.9381,70.78240343347639
2017-07,IGQ,41.5349,-87.5295,73.12032301480484
2017-07,IKK,41.0714,-87.8463,73.90590015128593
2017-07,JOT,41.5177,-88.1756,75.17914798206279
2017-07,LOT,41.6081,-88.0962,73.47449483610238
2017-07,MDW,41.786,-87.7524,75.92038600723764
2017-07,MGC,41.7033,-86.8212,70.69343664539653
2017-07,MKE,42.9472,-87.8967,72.1067216981132
2017-07,MWC,43.1104,-88.0344,68.025
2017-07,ORD,41.9875,-87.9319,74.62789651293588
2017-07,OXI,41.3302,-86.6648,70.6793893129771
2017-07,PPO,41.5725,-86.7345,71.38680430879712
2017-07,PWK,42.1208,-87.9047,72.76233905579399
2017-07,RAC,42.7611,-87.8136,70.80855332629356
2017-07,RZL,40.9479,-87.1826,72.90654462242563
2017-07,UES,43.041,-88.2371,66.30099009900991
2017-07,UGN,42.4222,-87.8679,69.79241877256318
2017-07,VPZ,41.454,-87.0071,73.6706783369803
2017-08,ARR,41.77,-88.48,67.37345132743363
2017-08,BUU,42.6907,-88.3046,65.19605026929982
2017-08,C09,41.4253,-88.4186,68.2455525606469
2017-08,DPA,41.9078,-88.2486,68.64082774049217
2017-08,ENW,42.595,-87.9381,67.55396648044693
2017-08,IGQ,41.5349,-87.5295,69.41686151079136
2017-08,IKK,41.0714,-87.8463,69.09123819517313
2017-08,JOT,41.5177,-88.1756,70.36316262353998
2017-08,LOT,41.6081,-88.0962,68.86826750448833
2017-08,MDW,41.786,-87.7524,72.54385964912281
2017-08,MGC,41.7033,-86.8212,67.27707581227436
2017-08,MKE,42.9472,-87.8967,69.9340579710145
2017-08,MWC,43.1104,-88.0344,64.5225851285615
2017-08,ORD,41.9875,-87.9319,71.53141486810551
2017-08,OXI,41.3302,-86.6648,66.10841963079694
2017-08,PPO,41.5725,-86.7345,67.16536388140162
2017-08,PWK,42.1208,-87.9047,70.13365269461077
2017-08,RAC,42.7611,-87.8136,68.5427752293578
2017-08,RZL,40.9479,-87.1826,67.87241534988713
2017-08,UES,43.041,-88.2371,62.62821782178218
2017-08,UGN,42.4222,-87.8679,68.08595696489242
2017-08,VPZ,41.454,-87.0071,69.29659224441833
2017-09,ARR,41.77,-88.48,64.89722921914358
2017-09,BUU,42.6907,-88.3046,62.64432081594808
2017-09,C09,41.4253,-88.4186,66.46162570888468
2017-09,DPA,41.9078,-88.2486,65.62052565707134
2017-09,ENW,42.595,-87.9381,63.67516930022573
2017-09,IGQ,41.5349,-87.5295,66.98922638822971
2017-09,IKK,41.0714,-87.8463,66.80188295165394
2017-09,JOT,41.5177,-88.1756,68.47998097955302
2017-09,LOT,41.6081,-88.0962,66.78347378277154
2017-09,MDW,41.786,-87.7524,70.34456233421751
2017-09,MGC,41.7033,-86.8212,64.27301430685742
2017-09,MKE,42.9472,-87.8967,67.14252873563218
2017-09,MWC,43.1104,-88.0344,61.46057479734709
2017-09,ORD,41.9875,-87.9319,69.35145888594164
2017-09,OXI,41.3302,-86.6648,63.59439962031324
2017-09,PPO,41.5725,-86.7345,64.40251542477456
2017-09,PWK,42.1208,-87.9047,68.55352112676056
2017-09,RAC,42.7611,-87.8136,65.68569696969696
2017-09,RZL,40.9479,-87.1826,65.44310344827586
2017-09,UES,43.041,-88.2371,60.30445969125214
2017-09,UGN,42.4222,-87.8679,64.95746180963572
2017-09,VPZ,41.454,-87.0071,66.57095631641086
2017-10,ARR,41.77,-88.48,56.37109768378651
2017-10,BUU,42.6907,-88.3046,53.583303249097476
2017-10,C09,41.4253,-88.4186,56.6653685674548
2017-10,DPA,41.9078,-88.2486,56.399719887955186
2017-10,ENW,42.595,-87.9381,55.779064824654625
2017-10,IGQ,41.5349,-87.5295,56.333006077606356
2017-10,IKK,41.0714,-87.8463,56.864552768575486
2017-10,JOT,41.5177,-88.1756,57.21065830721003
2017-10,LOT,41.6081,-88.0962,55.8151756440281
2017-10,MDW,41.786,-87.7524,58.6771855010661
2017-10,MGC,41.7033,-86.8212,55.254399243140966
2017-10,MKE,42.9472,-87.8967,56.88859357696567
2017-10,MWC,43.1104,-88.0344,52.88489620615605
2017-10,ORD,41.9875,-87.9319,57.926645768025075
2017-10,OXI,41.3302,-86.6648,55.82813512262841
